MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Any Mental Health,402,0.608,Percent 
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,631,0.610,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,689,0.670,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,528,0.580,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,528A5,0.690,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,528A6,0.610,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,528A7,0.600,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,528A8,0.820,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,526,0.700,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,561,0.550,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,620,0.780,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,630,0.730,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,632,0.700,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,460,0.600,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,503,0.620,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,529,0.680,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,540,0.580,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,542,0.740,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,562,0.570,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,595,0.480,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,642,0.660,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,646,0.680,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,693,0.700,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,512,0.630,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,613,0.730,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,688,0.620,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,517,0.690,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,558,0.620,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,565,0.620,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,590,0.530,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,637,0.800,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,652,0.640,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,658,0.710,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,659,0.620,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,508,0.690,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,509,0.700,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,521,0.690,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,534,0.740,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,544,0.680,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,557,0.620,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,619,0.650,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,679,0.800,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,516,0.680,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,546,0.900,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,548,0.760,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,573,0.690,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,672,0.560,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,673,0.730,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,675,0.680,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,581,0.610,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,596A4,0.710,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,603,0.630,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,614,0.680,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,621,0.670,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,626,0.700,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,538,0.820,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,539,0.740,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,541,0.590,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,552,0.700,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,506,0.570,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,515,0.750,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,550,0.710,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Possible Mental Illness - Community Living Center Stays,553,0.580,Percent
